,ProjectID,Project Summary,Scope and Deliverables,Theme_x,Products Involved,Required Skills and Expertise,Customer Preferences (Certifications),Integration Requirements (Expertise Areas),Customer Industry,Work Location_x,Work Flexibility_x,Languages Required,Complexity,Effort,Requested End,EmployeeID,Role Name,Role Description,Theme_y,Products Experience,Core Competencies,External/Internal Certifications,Expertise Areas,Industry Experience,Work Location_y,Work Flexibility_y,Languages Known,Available From,Weekly Availability in Hours,Cultural Awareness,Problem Solving,Leadership,Product Match Score,Location Match Score,Language Match Score,Industry Match Score,Skill Match Score,Certification Match Score,Expertise Match Score,Job Description Match Score,Cultural Awareness Score,Problem Solving Score,Leadership Score,Availability Score,Available,Product Match Score Weighted,Location Match Score Weighted,Language Match Score Weighted,Industry Match Score Weighted,Skill Match Score Weighted,Certification Match Score Weighted,Expertise Match Score Weighted,Job Description Match Score Weighted,Cultural Awareness Score Weighted,Problem Solving Score Weighted,Leadership Score Weighted,Final Score
107,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,0.0,0.44,0.0,1.0,0.0,0.5,0.625,0.7,0.1,0.5,1.0,1,0.0,0.0,0.044000000000000004,0.0,0.2,0.0,0.05,0.09375,0.017499999999999998,0.0025000000000000005,0.0125,0.42025000000000007
113,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.0,0.0,0.28,0.0,1.0,0.0,0.5,0.589,0.1,0.2,0.6,1.0,1,0.0,0.0,0.028000000000000004,0.0,0.2,0.0,0.05,0.08835,0.0025000000000000005,0.005000000000000001,0.015,0.38885000000000003
117,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,0.0,0.33,1.0,0.44,0.0,0.0,0.478,1.0,0.4,0.2,1.0,1,0.0,0.0,0.033,0.075,0.08800000000000001,0.0,0.0,0.0717,0.025,0.010000000000000002,0.005000000000000001,0.30770000000000003
102,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E3,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['Business Analysis Framework', 'ERP Migration Tool', 'Strategy Kit']","{'Workflow Optimization': 6, 'Strategic Planning': 6, 'Business Analysis': 6, 'Project Management': 9}",['PMP'],['Strategic Planning'],"['Retail', 'Education', 'Finance']",London,remote,{'German': 'A1'},2025-06-16,40,9,5,10,0.0,0.0,0.17,0.0,0.5,0.0,0.0,0.423,0.9,0.5,1.0,1.0,1,0.0,0.0,0.017,0.0,0.1,0.0,0.0,0.06344999999999999,0.022500000000000003,0.0125,0.025,0.24045
115,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E16,Corporate Trainer,Designs and delivers employee training programs.,HR,"['Onboarding Suite', 'HRIS Plus', 'Employee Experience Platform']","{'Talent Management': 8, 'Communication Skills': 9, 'Organizational Development': 7, 'Digital HR': 8}","['PMP', 'SHRM-CP']",['HRIS Systems'],"['Manufacturing', 'Retail', 'Finance']",London,onsite,{'English': 'C2'},2025-06-25,30,1,9,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.522,0.1,0.9,0.4,1.0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0783,0.0025000000000000005,0.022500000000000003,0.010000000000000002,0.21330000000000002
108,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E9,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'IntegrationHub']","{'API Development': 4, 'IT Infrastructure': 4}","['Microsoft Azure Certification', 'ISO 27001']",['Cybersecurity'],['Retail'],Vienna,hybrid,{'French': 'A2'},2025-06-20,30,2,9,8,0.0,0.0,0.22,0.0,0.25,0.0,0.0,0.589,0.2,0.9,0.8,1.0,1,0.0,0.0,0.022000000000000002,0.0,0.05,0.0,0.0,0.08835,0.005000000000000001,0.022500000000000003,0.020000000000000004,0.20784999999999998
104,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.452,0.5,0.7,0.9,1.0,1,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0678,0.0125,0.017499999999999998,0.022500000000000003,0.1873
119,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.452,0.7,0.1,0.5,0.93,0,0.0,0.0,0.05600000000000001,0.0,0.0,0.0,0.0,0.0678,0.017499999999999998,0.0025000000000000005,0.0125,0.15630000000000002
114,P6,Customer remote support setup,Setup online ticketing and remote assistance systems,Technical,['CluodSuite'],"{'IT Infrsatructure': 10, 'Cloud Services': 6, 'Data Analysis': 8, 'Workflow Automation': 8}",['ITIL'],"['Scripting', 'Networking']",eHalthcare,London,onsite,"{'Italian': 'C1', 'Frecnh': 'B2', 'Germna': 'B2'}",4,150,2025-08-17,E15,Senior HR Manager,Manages HR operations and employee relations.,HR,"['Employee Experience Platform', 'Onboarding Suite', 'HRIS Plus']","{'Talent Management': 10, 'Organizational Development': 10, 'Communication Skills': 8}",['HR Analytics Certification'],['Organizational Development Systems'],"['Manufacturing', 'Education', 'Finance']",Berlin,onsite,"{'English': 'C2', 'Italian': 'B1'}",2025-06-04,20,9,5,4,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.53,0.9,0.5,0.4,1.0,1,0.0,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0795,0.022500000000000003,0.0125,0.010000000000000002,0.14650000000000002
138,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E19,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,['CloudSuite'],"{'Cloud Services': 7, 'API Development': 5, 'Data Analysis': 6, 'Workflow Automation': 7}",['ISO 27001'],"['API Integration', 'Cybersecurity']","['Education', 'Finance', 'Healthcare']",Berlin,hybrid,"{'English': 'B2', 'Italian': 'B1', 'German': 'B2'}",2025-06-16,40,8,9,7,0.0,1.0,0.83,1.0,1.0,0.5,0.5,0.453,0.8,0.9,0.7,0.89,0,0.0,0.1,0.083,0.075,0.2,0.05,0.05,0.06795,0.020000000000000004,0.022500000000000003,0.017499999999999998,0.68595
133,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.415,0.1,0.2,0.6,1.0,1,0.05,0.1,0.0,0.075,0.2,0.05,0.0,0.06224999999999999,0.0025000000000000005,0.005000000000000001,0.015,0.55975
132,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E13,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['AIScan'],"{'IT Infrastructure': 7, 'Workflow Automation': 7, 'Data Analysis': 5, 'Cloud Services': 6}",['ISO 27001'],['Scripting'],"['Education', 'Retail', 'Healthcare']",Berlin,hybrid,"{'Italian': 'C1', 'French': 'B1'}",2025-06-21,40,8,7,7,0.5,1.0,0.0,0.0,0.56,0.5,0.5,0.432,0.8,0.7,0.7,0.77,0,0.05,0.1,0.0,0.0,0.11200000000000002,0.05,0.05,0.0648,0.020000000000000004,0.017499999999999998,0.017499999999999998,0.4818
127,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.432,0.7,0.1,0.5,0.88,0,0.0,0.1,0.0,0.0,0.2,0.05,0.0,0.0648,0.017499999999999998,0.0025000000000000005,0.0125,0.4473000000000001
122,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E3,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['Business Analysis Framework', 'ERP Migration Tool', 'Strategy Kit']","{'Workflow Optimization': 6, 'Strategic Planning': 6, 'Business Analysis': 6, 'Project Management': 9}",['PMP'],['Strategic Planning'],"['Retail', 'Education', 'Finance']",London,remote,{'German': 'A1'},2025-06-16,40,9,5,10,0.0,1.0,0.33,1.0,0.5,0.0,0.0,0.449,0.9,0.5,1.0,0.89,0,0.0,0.1,0.033,0.075,0.1,0.0,0.0,0.06735,0.022500000000000003,0.0125,0.025,0.4353500000000001
137,P7,Data warehouse design,Create new analytics-ready database,Technical,"['AISacn', 'Prin2t.0']","{'Worfklow Automation': 8, 'API Development': 7}","['ITIL', 'ISO 27001']","['Scripting', 'API Integration']",Fiannce,Vienna,remote,{'Greman': 'C1'},8,230,2025-07-22,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,1.0,0.0,0.0,0.44,0.0,0.0,0.522,1.0,0.4,0.2,0.95,0,0.0,0.1,0.0,0.0,0.08800000000000001,0.0,0.0,0.0783,0.025,0.010000000000000002,0.005000000000000001,0.3063
148,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E9,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'IntegrationHub']","{'API Development': 4, 'IT Infrastructure': 4}","['Microsoft Azure Certification', 'ISO 27001']",['Cybersecurity'],['Retail'],Vienna,hybrid,{'French': 'A2'},2025-06-20,30,2,9,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.525,0.2,0.9,0.8,0.92,0,0.1,0.1,0.1,0.075,0.2,0.1,0.0,0.07875,0.005000000000000001,0.022500000000000003,0.020000000000000004,0.80125
145,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E6,IT Systems Engineer,Maintains and optimizes internal IT infrastructure.,Technical,"['AIScan', 'Workflow2000']","{'Data Analysis': 10, 'Cloud Services': 5, 'API Development': 6, 'IT Infrastructure': 7, 'Workflow Automation': 8}","['ISO 27001', 'Microsoft Azure Certification']","['Networking', 'API Integration']","['Finance', 'Manufacturing']",Berlin,hybrid,"{'French': 'B1', 'Italian': 'B2'}",2025-06-11,20,3,9,7,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.583,0.3,0.9,0.7,0.75,0,0.1,0.1,0.1,0.0,0.2,0.1,0.05,0.08744999999999999,0.0075,0.022500000000000003,0.017499999999999998,0.7849499999999999
152,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E13,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['AIScan'],"{'IT Infrastructure': 7, 'Workflow Automation': 7, 'Data Analysis': 5, 'Cloud Services': 6}",['ISO 27001'],['Scripting'],"['Education', 'Retail', 'Healthcare']",Berlin,hybrid,"{'Italian': 'C1', 'French': 'B1'}",2025-06-21,40,8,7,7,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.507,0.8,0.7,0.7,1.0,1,0.1,0.1,0.1,0.075,0.2,0.0,0.05,0.07604999999999999,0.020000000000000004,0.017499999999999998,0.017499999999999998,0.75605
156,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E17,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['Workflow2000', 'AIScan']","{'IT Infrastructure': 10, 'Workflow Automation': 8, 'API Development': 9, 'Cloud Services': 10}",['ITIL'],"['Scripting', 'API Integration']",['Education'],London,hybrid,{'French': 'B2'},2025-06-20,30,6,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.525,0.6,0.3,0.1,0.92,0,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.07875,0.015,0.0075,0.0025000000000000005,0.7037499999999999
143,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E4,Solution Architect,Designs high-level technical solutions for enterprise customers.,Technical,"['CloudSuite', 'IntegrationHub', 'Workflow2000']","{'API Development': 4, 'Data Analysis': 6, 'Workflow Automation': 8, 'IT Infrastructure': 9}","['ITIL', 'Microsoft Azure Certification']","['Cybersecurity', 'API Integration']",['Finance'],Vienna,onsite,"{'French': 'C1', 'English': 'A1'}",2025-06-18,30,4,2,7,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.52,0.4,0.2,0.7,0.97,0,0.0,0.1,0.1,0.0,0.2,0.1,0.05,0.078,0.010000000000000002,0.005000000000000001,0.017499999999999998,0.6605
147,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.507,0.7,0.1,0.5,1.0,1,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.07604999999999999,0.017499999999999998,0.0025000000000000005,0.0125,0.6085499999999998
153,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E14,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'Workflow2000']","{'Workflow Automation': 6, 'Cloud Services': 9, 'API Development': 6}","['ISO 27001', 'Microsoft Azure Certification']","['Cybersecurity', 'Networking']","['Finance', 'Manufacturing']",Vienna,remote,{'Italian': 'B2'},2025-06-09,40,1,2,6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.525,0.1,0.2,0.6,1.0,1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.07875,0.0025000000000000005,0.005000000000000001,0.015,0.60125
141,P8,Quality assurance framework rollout,Implement QA policies across departments,Technical,['AIScan'],"{'IT Infrastrucutre': 7, 'AIP Development': 5}",['Microsoft Azure Certification'],"['API Integration', 'Scripting']",Rteail,London,remote,{'French': 'A1'},2,190,2025-07-31,E2,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,"['CloudSuite', 'Workflow2000', 'Print2.0']","{'Data Analysis': 7, 'Cloud Services': 9}","['ISO 27001', 'Microsoft Azure Certification']",['Scripting'],"['Retail', 'Education']",Berlin,onsite,"{'French': 'C2', 'Italian': 'C2', 'English': 'C2'}",2025-06-27,30,10,10,1,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.551,1.0,1.0,0.1,0.77,0,0.0,0.1,0.1,0.075,0.0,0.1,0.05,0.08265,0.025,0.025,0.0025000000000000005,0.5601499999999999
