,ProjectID,Project Summary,Scope and Deliverables,Theme_x,Products Involved,Required Skills and Expertise,Customer Preferences (Certifications),Integration Requirements (Expertise Areas),Customer Industry,Work Location_x,Work Flexibility_x,Languages Required,Complexity,EmployeeID,Role Name,Role Description,Theme_y,Products Experience,Core Competencies,External/Internal Certifications,Expertise Areas,Industry Experience,Work Location_y,Work Flexibility_y,Languages Known,Product Match Score,Location Match Score,Language Match Score,Industry Match Score,Skill Match Score,Certification Match Score,Expertise Match Score,Job Description Match Score
362,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E3,Digital Marketing Specialist,"Executes online campaigns, SEO, and branding strategies.",Marketing,['Social Media Manager'],"{'Campaign Management': 8, 'Branding': 6, 'Content Strategy': 8, 'SEO Optimization': 6, 'Copywriting': 4}","['HubSpot Marketing Certification', 'Digital Marketing Certification']","['Content Management Systems', 'SEO Optimization']",['Healthcare'],London,hybrid,"{'French': 'B1', 'Italian': 'C2', 'English': 'C1'}",0.0,1.0,0.67,0.0,0.42,0.0,0.0,0.0
363,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E4,Quality Assurance Specialist,Tests systems and processes to ensure quality.,Technical,"['Print2.0', 'Workflow2000']","{'IT Infrastructure': 7, 'Data Analysis': 10, 'Workflow Automation': 4}",['ITIL'],['API Integration'],"['Healthcare', 'Retail', 'Finance']",London,remote,"{'English': 'B2', 'French': 'B2'}",0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0
364,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E5,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,['ERP Migration Tool'],"{'Change Management': 5, 'Workflow Optimization': 4, 'Strategic Planning': 5, 'Project Management': 10, 'Business Analysis': 8}","['Agile Practitioner', 'Six Sigma']",['Business Workflow Optimization'],['Education'],Berlin,remote,"{'German': 'B2', 'English': 'C1'}",0.0,1.0,0.67,0.0,0.42,0.0,0.0,0.0
365,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E6,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,['Content CMS'],"{'Content Strategy': 7, 'Branding': 5, 'Campaign Management': 9}","['HubSpot Marketing Certification', 'Google Ads Certification']","['SEO Optimization', 'Social Media Integration']",['Healthcare'],London,hybrid,"{'Italian': 'A1', 'English': 'A2', 'German': 'A1'}",0.0,1.0,0.67,0.0,0.42,0.0,0.0,0.0
366,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E7,Sales Account Manager,Manages customer accounts and drives sales processes.,Sales,['SalesForce Light'],"{'CRM Integration': 8, 'Negotiation': 9}","['CRM Specialist Certification', 'Certified Sales Professional (CSP)']","['Sales Pipeline Automation', 'Client Relationship Systems']",['Manufacturing'],Vienna,hybrid,{'German': 'A1'},0.0,1.0,0.28,0.0,0.0,1.0,0.0,0.0
367,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E8,Integration Developer,Develops integrations between Canon products and third-party systems.,Technical,['AIScan'],"{'Data Analysis': 4, 'Cloud Services': 7, 'API Development': 8, 'Workflow Automation': 7}","['ISO 27001', 'ITIL']","['API Integration', 'Networking']","['Education', 'Healthcare']",London,hybrid,"{'French': 'B2', 'Italian': 'A1'}",0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0
368,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E9,Senior HR Manager,Manages HR operations and employee relations.,HR,['Employee Experience Platform'],"{'Digital HR': 7, 'Communication Skills': 6, 'Talent Management': 4}",['PMP'],"['Employee Experience Platforms', 'Organizational Development Systems']","['Retail', 'Education', 'Manufacturing']",Vienna,remote,{'German': 'C1'},0.33,1.0,0.33,0.0,1.0,0.0,1.0,0.058
369,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E10,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Business Analysis Framework', 'Strategy Kit', 'ERP Migration Tool']","{'Change Management': 5, 'Business Analysis': 10}",['PMP'],"['Business Workflow Optimization', 'Strategic Planning']","['Education', 'Finance']",Berlin,hybrid,"{'French': 'C1', 'German': 'B2', 'English': 'C1'}",0.0,1.0,0.67,1.0,0.42,0.0,0.0,0.0
370,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E11,Corporate Trainer,Designs and delivers employee training programs.,HR,['Onboarding Suite'],"{'Digital HR': 6, 'Organizational Development': 6, 'Communication Skills': 8, 'Talent Management': 8}",['HR Analytics Certification'],['Organizational Development Systems'],['Education'],London,remote,{'Italian': 'A2'},0.33,1.0,0.22,0.0,1.0,1.0,0.0,0.058
371,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E12,Senior HR Manager,Manages HR operations and employee relations.,HR,"['HRIS Plus', 'Employee Experience Platform']","{'Digital HR': 5, 'Talent Management': 4, 'Communication Skills': 9}","['SHRM-CP', 'HR Analytics Certification']","['HRIS Systems', 'Organizational Development Systems']",['Manufacturing'],Vienna,onsite,{'French': 'C2'},0.67,1.0,0.0,0.0,1.0,1.0,0.0,0.058
372,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E13,HR Business Partner,Collaborates with leadership to align HR strategy.,HR,['HRIS Plus'],"{'Communication Skills': 6, 'Talent Management': 10}",['SHRM-CP'],['Employee Experience Platforms'],"['Healthcare', 'Education']",Vienna,remote,{'English': 'A1'},0.33,1.0,0.17,0.0,0.71,0.0,1.0,0.0
373,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E14,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'SEO Toolkit']","{'SEO Optimization': 5, 'Branding': 10}","['HubSpot Marketing Certification', 'Digital Marketing Certification']","['Social Media Integration', 'Content Management Systems']",['Finance'],London,remote,"{'Italian': 'B1', 'German': 'A1'}",0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0
374,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E15,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,['Business Analysis Framework'],"{'Change Management': 8, 'Project Management': 6, 'Business Analysis': 9, 'Workflow Optimization': 7}","['Agile Practitioner', 'Business Analysis Certification']",['Strategic Planning'],"['Healthcare', 'Finance', 'Education']",London,hybrid,"{'English': 'A1', 'French': 'C1', 'German': 'B1'}",0.0,1.0,0.5,1.0,0.42,1.0,0.0,0.0
375,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E16,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['ERP Migration Tool', 'Strategy Kit', 'Business Analysis Framework']","{'Workflow Optimization': 9, 'Change Management': 4, 'Business Analysis': 9, 'Project Management': 5}",['Business Analysis Certification'],['Business Workflow Optimization'],"['Finance', 'Education', 'Retail']",Vienna,hybrid,"{'English': 'A2', 'German': 'C1', 'French': 'B1'}",0.0,1.0,0.56,1.0,0.38,1.0,0.0,0.0
376,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E17,Pre-Sales Engineer,Prepares technical demos and solution proposals for prospects.,Sales,['Loyalty CRM'],"{'CRM Integration': 8, 'Negotiation': 7, 'Client Management': 5, 'Customer Relationship Management': 10}","['Certified Sales Professional (CSP)', 'CRM Specialist Certification']",['Sales Pipeline Automation'],"['Finance', 'Manufacturing']",Berlin,hybrid,"{'English': 'B2', 'Italian': 'C2'}",0.0,1.0,0.67,1.0,0.42,1.0,0.0,0.0
377,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E18,Sales Account Manager,Manages customer accounts and drives sales processes.,Sales,['CRM Pro'],"{'Negotiation': 6, 'Client Management': 8}","['CRM Specialist Certification', 'Certified Sales Professional (CSP)']",['Client Relationship Systems'],['Healthcare'],Vienna,remote,{'German': 'A1'},0.0,1.0,0.28,0.0,0.42,1.0,0.0,0.0
378,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E19,Integration Developer,Develops integrations between Canon products and third-party systems.,Technical,['Workflow2000'],"{'API Development': 5, 'Data Analysis': 4, 'Cloud Services': 6, 'Workflow Automation': 10}",['ITIL'],"['Scripting', 'Cybersecurity']",['Retail'],Vienna,remote,"{'Italian': 'C2', 'French': 'A2'}",0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0
379,P19,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'Employee Experience lPatform', 'HRIS Plus']","{'Communication Skills': 9, 'Talent Management': 5, 'Digital HR': 9, 'Organizational Devleopment': 9}",['HR Analytics Certification'],['Employee Experience Platforms'],Fniance,Vienna,remote,"{'Italian': 'B2', 'German': 'A2', 'English': 'B2'}",6,E20,Integration Developer,Develops integrations between Canon products and third-party systems.,Technical,"['Print2.0', 'IntegrationHub', 'Workflow2000']","{'Data Analysis': 7, 'IT Infrastructure': 6, 'Workflow Automation': 10}","['Microsoft Azure Certification', 'ITIL']",['Cybersecurity'],"['Education', 'Manufacturing']",Vienna,hybrid,"{'English': 'C1', 'French': 'A1', 'Italian': 'C2'}",0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0
380,P20,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suite', 'Employee Experience Platform', 'HRIS Plus']","{'Communication Skills': 9, 'Organizational Developmetn': 10, 'Talent Management': 7}",['PMP'],['Organizational Development Systems'],Healthacre,London,hybrid,"{'Greman': 'A2', 'English': 'B2', 'Frnech': 'B1'}",3,E1,Customer Success Manager,Supports post-sales success and client satisfaction.,Sales,"['Sales Enablement Suite', 'CRM Pro', 'SalesForce Light']","{'CRM Integration': 4, 'Customer Relationship Management': 6, 'Client Management': 4}",['Certified Sales Professional (CSP)'],['Sales Pipeline Automation'],"['Manufacturing', 'Education']",London,hybrid,"{'Italian': 'A2', 'French': 'A1'}",0.0,1.0,0.22,0.0,0.78,0.0,0.0,0.0
381,P20,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suite', 'Employee Experience Platform', 'HRIS Plus']","{'Communication Skills': 9, 'Organizational Developmetn': 10, 'Talent Management': 7}",['PMP'],['Organizational Development Systems'],Healthacre,London,hybrid,"{'Greman': 'A2', 'English': 'B2', 'Frnech': 'B1'}",3,E2,Sales Account Manager,Manages customer accounts and drives sales processes.,Sales,"['CRM Pro', 'Sales Enablement Suite']","{'Client Management': 5, 'Customer Relationship Management': 8, 'Negotiation': 10, 'CRM Integration': 5}",['CRM Specialist Certification'],['Client Relationship Systems'],['Finance'],Vienna,hybrid,{'Italian': 'A2'},0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0
382,P20,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suite', 'Employee Experience Platform', 'HRIS Plus']","{'Communication Skills': 9, 'Organizational Developmetn': 10, 'Talent Management': 7}",['PMP'],['Organizational Development Systems'],Healthacre,London,hybrid,"{'Greman': 'A2', 'English': 'B2', 'Frnech': 'B1'}",3,E3,Digital Marketing Specialist,"Executes online campaigns, SEO, and branding strategies.",Marketing,['Social Media Manager'],"{'Campaign Management': 8, 'Branding': 6, 'Content Strategy': 8, 'SEO Optimization': 6, 'Copywriting': 4}","['HubSpot Marketing Certification', 'Digital Marketing Certification']","['Content Management Systems', 'SEO Optimization']",['Healthcare'],London,hybrid,"{'French': 'B1', 'Italian': 'C2', 'English': 'C1'}",0.0,1.0,0.67,1.0,1.0,0.0,0.0,0.0
383,P20,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suite', 'Employee Experience Platform', 'HRIS Plus']","{'Communication Skills': 9, 'Organizational Developmetn': 10, 'Talent Management': 7}",['PMP'],['Organizational Development Systems'],Healthacre,London,hybrid,"{'Greman': 'A2', 'English': 'B2', 'Frnech': 'B1'}",3,E4,Quality Assurance Specialist,Tests systems and processes to ensure quality.,Technical,"['Print2.0', 'Workflow2000']","{'IT Infrastructure': 7, 'Data Analysis': 10, 'Workflow Automation': 4}",['ITIL'],['API Integration'],"['Healthcare', 'Retail', 'Finance']",London,remote,"{'English': 'B2', 'French': 'B2'}",0.0,0.5,0.67,1.0,0.0,0.0,0.0,0.0
384,P20,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suite', 'Employee Experience Platform', 'HRIS Plus']","{'Communication Skills': 9, 'Organizational Developmetn': 10, 'Talent Management': 7}",['PMP'],['Organizational Development Systems'],Healthacre,London,hybrid,"{'Greman': 'A2', 'English': 'B2', 'Frnech': 'B1'}",3,E5,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,['ERP Migration Tool'],"{'Change Management': 5, 'Workflow Optimization': 4, 'Strategic Planning': 5, 'Project Management': 10, 'Business Analysis': 8}","['Agile Practitioner', 'Six Sigma']",['Business Workflow Optimization'],['Education'],Berlin,remote,"{'German': 'B2', 'English': 'C1'}",0.0,0.0,0.67,0.0,0.89,0.0,0.0,0.0
